data/time,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019.08.01,195.048,154.764,143.388,143.4,136.38,123.12,150.9,129.492,124.236,147.348,141.984,171.948,223.884,215.172,195.372,177.684,165.336,190.896,205.008,214.872,223.644,228,235.488,217.536
2019.08.02,193.272,155.832,133.32,130.848,135,132.648,137.22,136.212,111.744,133.716,149.472,173.592,202.092,199.188,192.972,191.7,180.828,171.468,177.216,197.22,213.036,236.976,217.212,180.048
2019.08.03,178.788,148.992,126.324,130.776,115.632,120.684,123.204,117.744,118.044,139.512,146.496,158.34,183.792,176.076,176.088,160.356,183.78,169.212,171.372,176.952,182.952,201.132,210.036,169.356
2019.08.04,151.656,129.876,102.612,113.748,95.856,102.588,97.848,89.676,100.896,101.916,102.84,143.208,152.436,135.804,127.644,122.232,105.792,121.656,124.284,134.916,145.248,137.076,149.292,125.496
2019.08.05,82.896,103.728,76.044,78.36,76.296,82.728,111.672,83.868,75.288,96.624,124.248,122.484,175.704,170.448,161.232,153.756,143.544,147.348,164.544,172.104,176.232,176.016,206.304,162.372
2019.08.06,127.404,115.992,101.952,91.368,101.832,93.66,101.976,98.448,97.764,119.124,129.336,136.224,166.74,162.132,170.532,153.24,158.532,163.248,167.556,162.06,164.028,212.712,180.18,154.404
2019.08.07,137.58,126.768,108.072,105.552,92.34,84.744,110.688,103.716,84.684,107.184,122.868,125.928,181.164,162.132,165,138.516,166.416,158.28,156.804,171.96,200.112,199.236,204.336,165.48
2019.08.08,145.896,139.668,118.824,97.86,104.112,117.312,110.748,111.036,101.064,130.464,128.22,130.68,195.168,186.012,155.544,167.256,166.836,163.08,183.828,181.848,204.072,214.896,200.952,195.624
2019.08.09,155.208,131.832,123.564,107.688,110.28,101.508,119.64,120.708,104.016,99.852,125.244,145.596,164.34,169.548,191.604,156.912,155.052,159.78,168.264,152.952,175.512,173.34,164.412,163.188
2019.08.10,129.24,120.456,101.652,112.716,87.864,95.748,90.132,79.716,78.384,83.928,84.372,91.332,95.976,109.668,112.704,96.54,100.224,117.66,122.892,147.264,143.904,143.7,136.596,128.664
2019.08.11,101.928,80.112,79.596,68.784,74.46,68.928,75.78,65.568,83.124,66.324,81.96,89.232,101.232,88.032,102.264,91.56,104.124,118.8,106.644,115.2,121.752,137.328,120.852,104.724
2019.08.12,87.996,72.12,75.336,63.396,65.004,72.6,90.96,83.424,66.48,72.648,81.096,98.772,141.504,122.82,119.076,108.912,119.76,116.316,128.496,138.552,168.108,203.148,168.036,140.088
2019.08.13,112.44,90.708,83.724,78.684,76.74,72.168,90.636,85.62,85.956,84.864,104.328,120.696,137.34,148.548,138.348,149.436,122.58,135.408,154.044,155.208,186.3,188.196,196.032,159.84
2019.08.14,135.492,119.304,106.704,94.152,85.92,97.236,97.116,104.064,99.972,122.688,139.116,133.344,180.66,197.364,160.56,149.676,150.876,152.868,159.228,173.808,185.736,194.712,181.404,160.704
2019.08.15,144.42,118.356,114.372,93.708,84.348,95.844,82.632,88.164,79.692,92.052,115.98,120.6,133.824,157.56,133.812,110.916,130.668,120.492,142.8,144.768,159.504,175.944,162.072,143.088
2019.08.16,114.6,110.256,90.852,90.168,85.704,90.804,96.024,104.724,95.1,106.428,114.168,116.088,153.984,173.724,157.308,137.7,157.752,145.776,165.924,161.628,188.484,185.544,188.46,165.588
2019.08.17,146.064,117.528,112.464,100.776,112.968,103.716,107.472,106.932,122.4,135.42,139.752,155.76,206.472,207.816,207.828,170.064,169.488,159.336,164.088,156.264,181.548,193.92,167.34,147.876
2019.08.18,134.268,109.032,91.344,83.328,84.768,84.636,81.936,86.724,91.548,94.728,92.112,87,119.652,123.3,152.772,136.584,133.032,122.304,117.132,137.184,144.72,157.008,156.828,149.616
2019.08.19,103.404,86.964,70.74,85.212,68.316,79.692,87.912,84,72.492,73.188,82.764,93.24,108.408,114.288,124.884,115.272,95.712,111.636,127.2,131.016,135.048,154.62,138.156,105.072
2019.08.20,86.82,88.392,72.816,65.64,65.208,82.188,84.216,85.848,80.16,89.316,102.108,101.868,123.984,123.66,108.972,106.992,118.2,133.236,116.544,142.176,133.032,133.596,123.252,106.476
2019.08.21,79.692,81.24,68.544,50.472,63.96,62.664,83.388,81.276,76.524,82.344,93.84,112.272,144.96,148.332,111.18,106.716,106.596,109.176,129.168,125.88,151.824,153.36,141.384,118.74
2019.08.22,97.392,80.484,71.496,62.076,62.808,75.36,95.496,77.124,89.832,99.204,99.78,113.268,139.56,158.808,148.128,153.336,117.624,132.552,128.268,143.04,160.236,155.568,164.532,128.7
2019.08.23,107.988,93.156,79.152,78.912,77.904,64.308,97.836,90.132,77.712,95.652,104.088,119.82,129.744,157.296,132.48,100.272,126.72,116.844,127.98,127.704,156.504,150.18,157.968,136.356
2019.08.24,105.216,88.272,86.796,78.468,73.056,71.328,78.744,73.428,83.844,85.152,89.46,94.812,120.648,105.24,126.252,124.308,101.124,91.008,98.64,119.604,129.984,147.78,152.16,124.32
2019.08.25,101.244,99.768,79.452,70.632,91.332,74.292,107.328,81.756,102.204,99.252,110.148,148.032,146.436,171.78,156.708,147.84,122.028,127.656,132.156,164.244,169.44,160.164,155.748,147.84
2019.08.26,108.456,93.024,98.964,83.376,87.3,79.812,105.456,95.88,96.912,116.556,118.704,143.328,193.368,188.568,184.212,157.38,148.332,160.728,183.372,179.16,228.852,199.524,206.784,186.144
2019.08.27,160.284,128.688,113.94,118.68,115.764,104.64,115.284,104.52,126.612,121.716,138.468,146.844,200.076,228.372,194.652,160.176,145.608,169.884,172.38,210.684,185.7,204.552,175.056,164.34
2019.08.28,124.404,116.064,97.524,90.24,81.9,72.672,90.816,93.876,81.744,76.992,77.664,80.088,89.028,119.496,101.16,97.764,89.004,98.196,104.376,151.896,139.872,144.168,112.344,96.732
2019.08.29,76.488,62.028,64.02,48.588,56.16,62.472,67.248,68.16,51.552,63.624,61.212,65.868,68.04,69.684,70.176,53.412,54.384,59.484,83.916,97.176,93.108,83.232,94.428,69.84
2019.08.30,53.844,51.876,38.508,37.38,38.4,40.86,69.312,55.632,56.652,70.428,74.988,78.552,89.136,105.744,76.944,63.66,69.564,69.492,76.332,87.372,75.012,81.636,84.924,78.312
2019.08.31,56.256,53.268,42.876,41.172,46.068,44.292,64.992,59.304,60.228,62.868,72.024,79.62,96.936,97.92,95.46,92.46,84.372,89.784,88.404,99.6,96.888,100.344,78.816,87.408
2019.09.01,57.768,54.3,49.98,48.648,43.08,49.044,60.816,62.508,56.556,66.768,53.088,58.548,57.24,52.164,70.428,57.6,61.344,72.468,64.068,73.56,62.652,65.28,68.616,53.808
2019.09.02,54.66,58.656,27.84,34.164,27.036,38.1,43.044,46.428,44.892,47.916,46.14,46.476,51.648,61.236,54.696,62.676,54.924,49.404,75.132,95.712,60.792,60.804,60.3,57.564
2019.09.03,40.848,38.724,32.724,53.916,31.956,36.612,52.176,65.808,50.412,43.536,45.336,59.484,71.46,62.4,59.604,39.672,61.584,57.288,81.168,81.888,84.216,81.516,67.464,60.744
2019.09.04,47.748,35.496,31.8,33.36,30.012,39.6,59.436,70.284,50.496,48.372,47.316,48.084,61.464,57.36,52.956,59.364,52.44,71.544,79.632,78.924,85.512,79.536,63.984,62.556
2019.09.05,42.54,41.592,32.064,33.744,37.572,35.484,56.16,62.184,50.184,49.992,42.396,63.288,71.172,86.28,59.724,45.648,50.892,79.788,87.696,85.572,84.708,100.056,71.664,68.52
2019.09.06,46.656,35.148,39.9,40.596,31.872,36.996,47.4,75.144,44.124,49.896,54.18,59.256,68.784,80.868,58.224,75.936,62.064,68.1,77.424,85.692,85.128,88.404,95.556,68.856
2019.09.07,57.336,43.668,36.768,46.332,31.188,37.02,51.072,52.56,68.58,52.872,67.92,71.136,99.288,93.576,80.868,75.9,77.208,73.728,90.156,99.528,100.524,107.424,77.28,86.304
2019.09.08,51.684,52.332,42.012,41.94,41.76,41.184,65.352,46.74,75.672,61.5,83.268,77.88,94.08,94.392,106.02,77.544,73.656,83.58,75.084,106.668,107.592,109.296,87.096,88.188
2019.09.09,64.26,55.62,54.444,46.608,45.336,44.712,74.448,65.52,60.696,59.364,59.772,69.96,72.648,79.812,73.668,82.812,76.392,72.888,60.096,96.276,97.44,107.868,97.98,104.088
2019.09.10,66.744,57.144,49.32,50.7,38.268,50.556,66.54,73.488,56.496,54.612,62.1,71.004,102.78,103.296,94.524,77.364,83.16,87.696,96.648,118.74,107.676,153.708,121.632,95.88
2019.09.11,79.236,69.972,66.312,67.524,61.224,59.928,77.856,70.98,66.996,63,69.456,84.492,110.028,110.112,90.912,96.552,92.988,98.772,110.004,111.564,126.816,140.448,125.472,111.444
2019.09.12,90.72,76.956,67.464,62.328,57.636,63.684,77.04,72.372,57.744,73.596,70.116,70.908,89.208,109.56,109.632,86.064,102.996,101.316,93.552,103.68,112.776,128.412,102.204,109.368
2019.09.13,94.08,75.456,60.288,51.6,50.676,58.836,63.204,54.528,79.008,83.808,87.78,103.476,116.64,137.412,102.312,111.732,97.908,96.012,103.824,107.244,134.508,122.4,120.948,115.14
2019.09.14,81.312,71.088,66.528,66.396,66.156,60.288,62.772,77.244,75.564,85.452,90.792,94.404,109.152,125.28,121.716,116.232,97.476,114.588,107.568,110.772,124.152,110.424,139.056,103.632
2019.09.15,85.656,67.596,61.776,57.6,57.528,60.948,64.716,59.172,78.624,77.652,78.144,65.556,92.34,87.588,80.772,93.276,87.54,98.424,94.332,119.208,109.752,108.912,88.68,77.352
2019.09.16,71.34,53.652,41.88,45.768,41.232,47.448,55.644,58.008,57.54,55.38,61.236,65.256,78.792,81.324,83.34,75.396,75.348,64.032,88.776,90.24,107.484,100.668,102.168,75.408
2019.09.17,58.788,68.868,52.608,47.892,43.644,51.204,81.396,66.372,58.008,53.436,62.136,68.076,98.448,77.964,80.232,80.508,82.308,65.988,78.456,94.512,95.28,112.632,92.172,87.756
2019.09.18,61.44,64.536,53.628,44.292,43.8,47.7,67.86,60.648,53.724,48.84,61.452,64.98,79.068,76.224,73.668,70.584,61.32,67.608,64.776,85.128,95.82,101.424,66.84,66.636
2019.09.19,54.396,45.636,42.924,40.248,36.36,38.808,65.532,56.292,53.052,49.5,46.188,53.1,71.988,78.468,52.584,69.312,78.576,62.232,72.864,83.556,83.184,92.868,74.34,57.948
2019.09.20,46.548,39.132,36.432,37.428,34.476,40.128,69.564,63.888,47.268,50.076,48.696,56.832,54.54,66.9,63.888,52.908,55.392,54.42,87.78,66.216,85.344,65.64,96.66,59.544
2019.09.21,63.06,43.524,44.112,34.74,31.296,48.432,44.784,45.972,57.312,51.504,62.832,58.992,53.628,72,58.896,70.176,49.908,52.716,77.196,75.24,62.316,83.88,59.736,68.112
2019.09.22,52.296,46.092,31.572,28.116,32.736,31.884,61.896,48.348,41.352,45.504,49.548,50.208,63.672,53.316,55.884,59.46,70.176,53.508,73.248,73.248,75.576,65.34,62.316,50.232
2019.09.23,37.584,32.124,30.972,29.568,27.264,33.48,68.376,61.392,41.712,41.928,57,44.652,66.948,59.304,51.204,57.372,50.844,63.192,79.236,69.228,74.532,59.88,67.584,69.492
2019.09.24,37.08,51.864,27.852,30.192,29.448,34.872,49.32,64.212,43.716,39.108,38.664,52.368,55.416,49.284,65.328,45.756,68.868,62.472,90.708,70.044,81.828,67.164,63.012,52.104
2019.09.25,44.64,39.108,31.428,27.444,43.224,34.32,54.96,60.648,43.836,44.196,48.42,57.36,44.652,46.428,67.392,70.872,46.236,53.82,71.568,88.356,72.24,80.868,60.9,54.228
2019.09.26,36.576,34.74,27.384,27.732,29.868,28.56,55.248,68.784,45.168,45.78,50.808,48.12,52.584,60.444,56.604,61.74,68.7,66.06,62.928,65.892,75.3,76.8,76.236,60.672
2019.09.27,46.968,41.076,41.16,30.516,28.596,35.232,56.52,71.652,43.2,49.332,45.684,51.18,57.024,57.696,48.18,53.16,54.456,53.724,88.572,65.232,64.5,61.788,59.664,51.144
2019.09.28,45.576,42.804,41.412,34.164,34.368,41.856,44.808,51.312,42.54,49.536,49.356,63.972,62.916,70.86,61.512,46.452,64.932,71.808,70.668,67.848,61.368,76.02,68.664,65.16
2019.09.29,55.356,40.74,35.88,31.284,27.804,39.408,58.608,54.336,46.428,44.568,48.9,56.352,84.948,73.224,53.88,67.26,59.676,71.604,90.768,86.604,71.376,89.772,77.328,50.1
2019.09.30,52.14,42.984,38.352,31.944,28.032,31.164,59.556,63.6,45.936,50.064,48.996,68.712,78.48,55.992,69.084,62.484,68.628,74.604,62.808,67.5,62.316,66.96,59.964,74.964
2019.10.01,51.516,39.744,36.6,36.144,31.32,34.752,55.176,59.508,59.184,56.028,65.184,55.644,62.58,81.924,53.532,62.844,54.108,62.784,62.088,75.288,83.064,78.816,63.84,60.156
2019.10.02,47.664,34.548,32.004,29.796,40.536,33.504,41.46,53.532,42,53.952,59.34,56.496,78.648,50.808,55.704,60.516,58.332,59.124,76.428,83.004,74.04,71.664,55.056,55.572
2019.10.03,43.344,35.316,36.18,32.088,30.912,39.036,53.616,50.628,44.328,40.728,52.8,66.552,74.916,79.476,82.452,59.352,61.02,84.96,69.732,78.888,76.284,66.3,74.556,77.664
2019.10.04,54.096,42.528,40.68,34.752,35.544,29.172,45.888,41.676,52.74,60.792,57.924,72.252,94.524,93.24,61.896,58.152,67.644,62.112,77.832,71.916,80.784,84.372,65.256,65.892
2019.10.05,54.768,45.54,46.572,42.816,31.8,30.684,47.388,44.256,53.988,44.508,55.872,44.292,64.332,49.944,68.484,49.656,51.96,53.7,62.184,73.536,67.224,70.704,72.564,51.288
2019.10.06,33.012,28.656,35.64,27.408,26.484,33.084,35.112,37.536,49.38,47.196,52.068,55.764,52.944,58.572,57.684,47.832,48.096,54.036,65.004,71.976,63.516,50.604,72.108,50.916
2019.10.07,39.492,29.328,29.292,24.108,22.428,29.688,53.52,42.756,44.832,50.46,52.812,65.136,66.828,57.084,57.6,47.46,61.404,66.336,85.02,71.34,70.98,57.084,62.844,47.22
2019.10.08,36.84,31.656,32.472,31.668,29.376,35.628,53.424,47.016,38.724,36.648,43.176,43.824,47.196,40.524,51.9,50.304,47.556,53.304,68.256,64.824,68.184,91.872,54.804,73.668
2019.10.09,35.004,30.156,25.236,27.504,23.076,30.672,53.412,55.152,42.06,40.728,41.016,39.048,56.292,51.696,43.836,37.176,48.48,45.048,69.576,79.56,85.872,79.512,65.604,49.224
2019.10.10,38.388,32.46,35.472,23.976,22.5,29.724,65.448,50.748,54.936,36.06,42.972,55.956,60.3,52.536,54.6,34.86,41.976,57.528,67.836,70.044,64.884,74.508,56.928,61.14
2019.10.11,46.032,40.896,30.156,31.536,26.16,44.976,40.956,57.096,45.9,42.312,59.088,44.46,56.304,48.18,36.012,66.624,69.444,70.404,80.568,77.112,65.4,70.272,62.4,42.204
2019.10.12,36.54,30.54,31.344,26.304,25.872,29.376,46.02,44.052,41.004,50.676,45.408,49.788,60.276,47.628,69.888,56.7,62.124,77.64,76.452,90.132,60.336,79.26,70.14,53.352
2019.10.13,45.744,33.072,28.62,27.348,29.088,27.096,51.552,51.516,36.972,44.772,49.212,56.964,44.76,57.192,53.376,62.172,59.844,64.248,68.04,88.248,63.048,77.556,65.748,52.656
2019.10.14,32.82,30.72,30.9,25.896,24.432,28.176,49.836,51.792,48.996,42.708,49.056,46.308,59.064,64.2,35.94,52.932,51.132,56.064,79.536,60.816,80.148,62.052,89.028,55.536
2019.10.15,41.22,27.972,28.2,30.024,26.304,31.536,62.892,50.88,45.156,41.604,43.56,43.512,54.372,46.656,54.528,55.884,49.356,66.564,76.788,89.004,80.892,93.72,81.012,50.868
2019.10.16,45.3,32.664,29.28,28.092,25.32,22.968,50.916,46.344,44.94,37.308,47.652,45.996,55.164,51.54,45.048,54.036,47.436,46.728,62.484,93.048,83.304,81.024,58.248,49.464
2019.10.17,41.052,31.548,31.272,23.808,25.068,30.552,46.716,61.26,40.8,36.6,42.636,55.284,60.78,60.108,39.564,34.308,52.752,51.6,80.664,64.464,66.372,72.348,76.68,46.704
2019.10.18,35.46,27.48,26.316,27.492,25.932,34.092,53.208,59.796,50.124,44.544,58.74,41.604,58.86,38.256,56.304,46.464,38.94,57.06,66.492,76.752,72,70.632,59.988,70.5
2019.10.19,35.76,37.236,30.036,26.976,37.548,31.188,46.764,43.02,45.396,38.424,44.292,61.464,43.392,59.952,59.196,36.852,50.4,53.712,88.416,74.832,48.984,61.5,78.804,54.492
2019.10.20,39.456,31.368,28.86,40.104,24.396,28.188,42.9,46.068,35.544,43.632,45.972,57.528,78.072,48.744,62.424,54.72,56.328,61.932,84.18,72.204,77.124,80.988,52.068,48.264
2019.10.21,34.08,38.868,27.84,27.768,38.7,31.632,46.788,54.384,46.92,58.188,45.528,50.46,64.284,61.632,49.56,41.364,55.524,51.12,78.72,93.756,68.748,88.104,85.572,67.14
2019.10.22,36.168,32.46,28.596,25.224,23.676,29.292,43.872,54.096,45.828,46.272,42.48,44.484,64.188,46.14,54.216,42.792,45.384,56.88,87.696,76.74,80.124,66.816,72.192,49.236
2019.10.23,39.864,32.412,24.36,22.02,27.108,32.4,42.024,48.516,46.524,44.496,46.164,42.948,61.272,45.696,43.812,52.32,51.552,67.212,82.38,75.24,72.456,72.324,63.264,60.756
2019.10.24,32.34,32.184,23.04,26.592,27.192,27.684,40.212,68.136,43.056,40.764,41.328,51.672,54.708,46.836,61.224,53.388,67.62,62.784,79.464,78.648,63.156,59.628,62.592,61.476
2019.10.25,30.096,34.584,27.744,27.864,23.088,25.272,39.804,71.304,47.748,38.832,41.316,44.976,65.208,54.396,34.608,53.784,58.764,71.076,67.152,67.404,81.876,79.716,77.724,48.216
2019.10.26,34.344,28.812,24.24,24.312,27.624,24.492,43.224,50.196,46.332,48.168,42.432,48.06,69.456,57.492,43.992,45.324,36.492,81.324,75.444,73.68,79.512,60.252,60.264,44.496
2019.10.27,57.588,35.928,28.08,27.528,23.412,26.484,41.892,49.8,47.82,43.164,46.176,58.776,55.068,47.316,55.032,59.76,48.18,61.416,85.5,103.98,77.58,89.868,92.7,70.452
2019.10.28,45.48,56.652,29.268,25.356,24.372,30.732,39.048,61.308,44.772,46.26,44.736,50.436,56.64,55.584,42,49.464,64.74,63.888,78.756,89.844,76.704,71.436,72.216,48.696
2019.10.29,37.992,28.416,32.388,36.6,34.404,27.84,43.62,67.584,42.372,46.236,45.828,48.168,57.984,58.02,42.204,52.08,58.296,63.648,75.168,84.696,86.652,94.044,65.316,50.172
2019.10.30,46.008,39.516,31.86,24.204,24.648,25.332,58.32,71.64,45.228,37.524,44.592,48.636,39.3,52.224,50.292,46.128,60.3,57.192,82.92,79.308,64.956,74.52,84.612,65.364
2019.10.31,32.856,31.116,24.36,26.796,28.116,31.164,52.92,69.744,40.86,44.232,48.696,58.668,53.244,57.192,62.772,56.736,71.544,53.7,72.948,85.98,79.68,72.48,68.832,58.104
2019.11.01,45.672,32.52,29.04,25.968,24.396,25.332,54.96,55.476,40.032,38.844,42.276,50.772,54.384,44.376,52.044,55.416,54.708,61.8,61.236,77.088,78.06,74.88,72.144,53.532
2019.11.02,37.296,27.408,26.748,25.14,19.98,28.74,45.564,48.012,61.968,36.312,51.228,45.192,67.332,60.816,61.836,46.98,56.808,63.564,87.876,73.68,59.28,83.052,83.964,50.22
2019.11.03,34.14,33.192,29.58,23.952,23.796,26.052,36.156,53.304,44.028,56.148,54.948,57.864,76.164,57.96,54.18,51.948,53.58,59.604,68.976,62.928,88.452,71.508,61.188,63.504
2019.11.04,44.604,29.34,26.94,29.7,43.8,28.5,53.16,79.272,37.272,36.264,38.628,53.304,59.4,60.564,55.308,48.972,54.168,76.596,84.636,84.552,84.288,76.776,78.972,67.896
2019.11.05,44.256,34.044,30.984,23.82,24.288,38.472,47.064,56.64,42.528,45.648,43.848,44.472,50.904,42.036,51.216,52.824,38.436,52.74,69.252,58.404,68.088,80.1,88.644,59.952
2019.11.06,39.348,38.316,26.076,32.568,22.872,30.564,44.268,49.452,47.52,45.408,41.388,59.532,55.992,69.528,33.552,56.796,45.768,55.488,88.404,80.172,56.94,67.812,79.68,63.072
2019.11.07,48.66,30.972,32.232,24.912,22.704,33.924,41.112,74.364,51.696,32.064,37.008,44.64,59.544,58.248,52.2,54.96,54.708,52.86,84.06,73.488,81.516,98.064,67.932,69.984
2019.11.08,34.008,27.396,23.556,29.688,29.136,32.484,40.56,48.672,41.328,38.676,34.224,43.512,60.456,46.008,37.644,53.484,52.596,57.9,83.364,78.888,81.384,75.024,99.756,58.236
2019.11.09,40.008,31.968,29.22,28.392,29.316,31.596,41.148,61.524,47.736,42.588,56.844,45.672,57.192,42.6,47.16,55.728,62.7,59.508,91.56,80.952,66.372,80.88,73.8,58.548
2019.11.10,48.324,38.76,36.624,33.912,27.324,26.52,40.308,67.704,46.476,45.852,48.264,56.004,57.828,57.588,73.44,56.448,46.548,56.172,84.744,84.216,101.196,77.112,82.2,78.516
2019.11.11,51.864,37.668,30.804,43.812,33.012,32.868,42.132,73.644,46.464,39.24,44.172,53.34,49.152,44.256,47.916,38.304,59.424,53.028,73.548,76.032,80.712,68.88,77.256,70.956
2019.11.12,57.756,37.068,23.952,23.772,23.364,31.092,42.12,55.716,39.6,38.292,36.696,43.14,55.32,52.932,64.356,58.032,58.8,74.676,90.744,62.964,72.888,86.172,66.66,73.32
2019.11.13,54.804,53.148,37.56,22.452,25.116,34.632,42.624,58.872,42.252,45.936,45.084,45.108,41.316,56.46,48.084,64.716,53.568,57.9,79.908,77.808,100.74,106.176,108.444,121.332
2019.11.14,80.496,54.768,51.684,45.132,56.808,57.96,79.488,89.184,56.832,67.032,55.404,41.94,68.016,59.268,42.024,75.48,69.588,88.272,112.404,109.416,105.984,96.804,81.18,62.052
2019.11.15,47.064,45.684,29.748,29.904,44.232,27.732,47.652,75.372,48.936,51.78,34.212,51.624,48.912,78.516,79.872,76.176,69.912,81.54,98.124,80.988,74.748,83.988,82.356,62.964
2019.11.16,49.956,48.492,37.644,31.968,29.928,28.176,48.3,58.44,45.096,55.968,58.308,63.54,67.848,77.076,58.056,61.62,52.02,70.752,83.016,89.964,77.388,80.976,72.708,54.552
2019.11.17,48.732,35.16,35.484,26.064,23.556,32.64,42.78,63.3,43.716,69.42,66.516,80.916,54.36,60.54,66.468,71.28,73.872,82.116,82.704,84.948,91.488,90.432,75.504,73.296
2019.11.18,64.548,65.58,31.38,42.408,38.148,40.116,47.172,78.492,56.436,62.292,44.208,46.224,75.288,63.516,76.656,81.576,82.308,93.576,114.12,112.296,94.836,119.88,77.592,81.732
2019.11.19,58.272,50.256,53.592,55.308,51.168,58.368,67.44,90.06,61.752,51.264,49.248,68.304,53.976,68.316,58.68,58.908,94.308,83.088,97.908,116.208,106.584,124.356,82.956,90.996
2019.11.20,70.968,66.876,39.816,49.032,39.732,32.508,52.248,66.096,51.84,50.16,63.6,78.312,89.256,83.82,64.32,68.82,76.848,83.04,104.076,104.628,93.744,133.272,111.684,83.256
2019.11.21,50.16,43.164,39,34.284,35.424,31.68,47.58,81.78,69.66,42.612,68.424,79.692,82.824,83.928,63.276,60.468,55.98,91.704,119.496,91.824,97.668,83.232,99.564,67.128
2019.11.22,41.592,34.776,32.304,23.976,26.1,31.956,60.36,65.124,67.188,54.348,50.268,46.644,63.312,63.864,67.02,69.468,87.396,83.232,88.956,92.16,86.136,86.604,88.344,90.636
2019.11.23,51.756,44.016,37.788,34.872,37.248,43.788,51.156,55.86,44.868,62.232,48.72,77.436,85.308,69.768,76.38,56.664,80.376,87.732,87.936,85.62,84.312,86.544,70.152,69.78
2019.11.24,54.168,37.212,34.488,39.468,39.06,42.624,41.688,41.22,46.572,46.692,71.868,87.528,59.988,70.272,70.896,77.484,86.664,79.296,106.212,122.76,94.788,88.104,88.212,56.592
2019.11.25,50.22,38.748,37.848,34.164,35.556,33.636,59.7,60.576,49.68,54.216,64.44,78.012,93.96,99.888,83.952,93.816,93.744,93.42,114.132,124.608,119.28,127.032,99.144,106.908
2019.11.26,66.156,49.824,39.636,35.544,46.44,48.288,53.136,77.028,56.664,49.86,55.236,53.94,76.98,82.956,84.78,81.564,81.504,93.324,107.64,134.544,120.18,133.128,132.54,96.864
2019.11.27,69.84,70.056,56.976,56.736,52.788,59.436,61.62,78.552,71.82,64.74,66.288,74.544,83.196,75.84,79.56,79.872,109.464,114.696,120.744,126.96,139.692,122.88,133.332,92.088
2019.11.28,86.664,57.984,43.764,42.564,59.076,46.596,62.292,72.408,62.892,63,74.94,66.948,86.544,81.42,95.064,85.848,87.612,110.028,135.996,130.284,157.764,151.368,125.76,131.688
2019.11.29,78.864,56.436,54.72,58.896,59.016,66.36,70.704,99.576,97.524,76.464,80.628,84.084,83.064,85.452,95.052,78,79.056,108.744,105.612,123.456,163.824,131.196,108.804,111.852
2019.11.30,74.748,71.904,64.392,51.36,58.956,73.932,63.756,85.764,84.288,74.892,86.04,91.98,94.32,105.132,110.988,95.052,116.124,129.492,146.82,148.5,149.46,158.784,129.492,135.864
2019.12.01,64.116,66.096,79.2,75.72,41.088,53.292,46.812,70.14,69.06,82.488,106.86,105.06,101.208,124.284,111.036,97.836,133.956,171.948,142.62,165.3,169.296,177.216,149.244,133.308
2019.12.02,87.492,86.016,77.076,65.028,60.324,56.256,95.172,105.612,102.696,67.812,89.7,89.364,90.312,87.264,68.904,97.068,115.26,112.2,107.832,159.972,153.732,166.716,150.144,134.604
2019.12.03,110.388,77.364,69.972,61.596,70.716,62.136,76.536,99,89.052,91.236,77.196,80.808,93.588,92.208,88.428,87.948,91.92,120.42,131.16,176.88,179.904,185.628,175.992,149.808
2019.12.04,89.544,83.004,74.928,69.816,75.18,77.988,73.092,120.216,99.816,80.604,76.44,83.412,117.852,73.668,87.6,89.784,89.664,114.312,125.016,159.204,150.048,166.248,162.492,141.756
